EbayID,SellerName,SellerAuctionCount,SellerAuctionSaleCount,AuctionMedianPrice,ReturnsCount,is_fraud
281090000000,american_card_pickers,1697,91,2.9,1477,1
140952000000,tony3434,143,11,0.99,51,0
130887000000,pandmv5164,55,31,199.99,0,0
200914000000,realdealsignatures,326,61,8.99,96,0
281097000000,the-autographed-card,1017,29,0.95,345,0
321104000000,clarksville9,736,66,199.99,66,1
121092000000,aig2007,503,23,110.51,120,1
310647000000,great_cards_and_autographs,6672,66,1.25,6117,1
380623000000,bcsportscards,2306,839,0.99,284,0
271171000000,13alexrodriguez,309,296,96,6,0
281079000000,deadeds8210,2149,56,1.25,1996,1
190807000000,ah12011,238,3,7.16,193,1
310617000000,great_cards_and_autographs,6672,66,1.125,5616,1
281098000000,brooklyn_ny_82,25,5,1.99,4,0
140958000000,bpvsportspromotions,449,64,10.51,76,0
181128000000,livandroc!,834,35,14,733,1
130872000000,bubbyspitneck,506,33,3.99,112,0
130873000000,ledgauges,7099,272,9.99,5341,1
360632000000,great_cards_and_autographs,6672,66,1.92,864,0
171020000000,livandroc!,834,35,14,595,1
261199000000,bamafan62,1528,770,8.41,119,0
181128000000,sp_fos,16,3,100,10,1
261201000000,squarefair,137,32,9.99,78,0
370763000000,misterinksignatures,4453,142,12.5,1683,0
281097000000,the-autographed-card,1017,29,0.84,755,1
370789000000,misterinksignatures,4453,142,9.99,3872,1
271193000000,signature-sports,151,6,1.65,129,1
121098000000,zimmie1231,696,138,9.99,539,0
171029000000,777legends,142,4,114.62,105,1
161014000000,live2graph,12016,316,25.99,293,1
281080000000,deadeds8210,2149,56,1.615,1340,1
171004000000,rickykidd,30,1,4.99,10,0
330886000000,rochestersports,1638,1631,110.51,4,0
111031000000,phe247,60,42,24.99,1,0
271174000000,dimartinmd,12,1,199.99,9,1
230945000000,real-mccoy2,859,182,10.495,534,0
181100000000,ravinakang,392,98,10.51,19,0
370772000000,lsubd,1057,9,9.99,973,1
360624000000,sipromotions,439,420,121.475,11,0
350729000000,pastimeauction2009,1636,209,10.5,719,0
350745000000,todo1969,150,17,3,121,0
161012000000,peyton,123,4,32.515,110,1
261199000000,miskeymoomoo,7,3,4.99,2,0
181125000000,anythingsports19,30,1,110.51,6,1
350771000000,wcarter2841,26,1,27.02,7,1
151015000000,mainlineautographs,1080,117,4.8,91,0
350753000000,inkcasualty,1726,1252,13.88,157,0
111036000000,o-doylerules,270,16,87.13,45,1
321093000000,rochestersports,1638,1631,114.62,5,0
290881000000,shamrock_sox_fan,850,272,1.65,242,0
111047000000,ziggysusa_sportscards,153,8,4.99,93,1
181117000000,anythingsports19,30,1,110.51,0,1
111052000000,ziggysusa_sportscards,153,8,4.99,56,0
321084000000,stlbluesncards,456,21,25.99,115,1
221194000000,piggyman2377,780,133,10.49,259,0
251238000000,55hart,426,19,5.25,34,0
160994000000,rushbabies,57,2,27.02,54,1
370783000000,fanatics,730,726,24.435,3,0
350750000000,sdelmast,143,38,0.99,82,0
321106000000,rochestersports,1638,1631,114.62,3,0
140939000000,officialbrettfavre4,1083,309,110.51,723,1
171016000000,cashflowconnection,10,1,7.92,8,0
181103000000,anythingsports19,30,1,110.51,3,1
151034000000,harryjean0,2791,358,1.99,1823,0
111050000000,looking4deals172,59,4,189,52,1
121073000000,lock-em-up-bob,1880,1139,4.99,420,0
321112000000,bowlingalleyguy,125,23,1.25,1,0
281090000000,jlud33,282,12,9.99,213,1
271188000000,john_mcvey,101,4,4.99,46,0
111049000000,quality_for_you,3547,399,19.99,1819,0
251261000000,hbarcelo7,31,2,30,10,1
390569000000,firstclassautograph,155,103,110.51,12,0
321105000000,fighterjockimnot,192,9,19.99,171,1
200914000000,chubbyo,171,2,3.995,117,1
281089000000,bethhubbard,9,9,150.02,0,0
370794000000,misterinksignatures,4453,142,9.99,3666,1
111058000000,teguc1999,311,50,1.65,156,0
230967000000,immapizzalover,62,2,9.25,25,0
271193000000,emmitt22zone,30,8,17.73,1,0
151007000000,alsports1,128,6,9.99,87,1
300888000000,tutor.this.82,48,4,110.51,7,1
310647000000,great_cards_and_autographs,6672,66,1.125,2220,0
380601000000,varsity2013,251,35,0.99,105,0
140956000000,bpvsportspromotions,449,64,10.51,380,0
330912000000,kimeeeekkim,73,5,3,6,0
130886000000,ia2ca,1243,32,43.645,202,1
151018000000,borat403,199,45,4.005,130,0
261191000000,udaman41,9,4,161.875,2,0
151020000000,todaysheroessignatures,451,130,10.49,315,0
230941000000,njcards07,156,5,3,75,0
350719000000,raiderguy100,10,9,16,1,0
230961000000,pcalhoun_123,864,81,30.495,368,1
281077000000,dmoney148,239,15,56,41,1
380611000000,bigsmoothe,285,83,30.495,47,0
290882000000,colin65,559,148,10.775,275,0
271176000000,cockhead,106,7,0.99,68,1
251246000000,bujumba,147,76,7.495,5,0
290881000000,adrigol,183,4,30.495,159,1
190815000000,acedixon1320,254,48,24.005,142,0
151014000000,heathlxa428,390,8,0.99,74,0
370780000000,hockeylys99,1413,68,4.25,1247,1
130886000000,romo99,687,24,10,506,1
271188000000,cockhead,106,7,0.99,96,1
370782000000,ahares,705,530,2,77,0
261188000000,ivorywire559,87,6,30.495,24,1
181107000000,clubhouse1,610,98,20.245,16,0
350741000000,edgarm5,312,127,1.48,37,0
140954000000,autographsauthenticated,567,116,7.5,299,0
130888000000,thorntonspawn1,125,39,10,47,0
400438000000,kimtom1,137,11,2.99,14,0
160984000000,glazeredge1,297,26,4.25,207,1
380625000000,uniquetreasurefreak,21,15,7.5,0,0
190820000000,penguinblewis,460,72,0.99,350,0
111056000000,gretch2662,93,37,0.99,51,0
370770000000,gypsyhenry,1156,614,0.99,370,0
130895000000,ledgauges,7099,272,9.615,926,0
160985000000,legacyoflegends,18,16,30.495,1,0
370772000000,hockeylys99,1413,68,2.55,211,0
310658000000,bbcardscollectibles,886,74,56,358,1
251264000000,55hart,426,19,1.58,387,1
181127000000,robscards314,18,4,0.99,4,0
130876000000,seinfeldsports,392,89,8.745,126,0
230940000000,smcomstore,5189,2542,10.49,2489,0
121077000000,jordan_fan_111,203,156,30.495,10,0
140925000000,crazygerrys,654,30,3,445,1
140952000000,bpvsportspromotions,449,64,10.51,214,0
161007000000,qualitysignatures,510,15,4.99,318,1
330908000000,rochestersports,1638,1631,110.51,6,0
261197000000,hunterhenne,193,32,3.25,52,0
300888000000,peacock7834,3798,688,0.99,2169,0
300889000000,autograph-reference,1427,46,14,1251,1
380622000000,misterinksignatures,4453,142,10.51,3416,1
140949000000,lelands.com,3550,835,2.95,290,0
160991000000,phil_girl,230,5,13.88,20,0
181089000000,anythingsports19,30,1,110.51,21,1
251247000000,annamj12345,294,80,1.36,165,0
190800000000,ptgrad2004,111,70,7.16,25,0
300869000000,pegste,11,5,7.16,0,0
111020000000,barrymvp5,300,52,4.99,186,0
330881000000,pcalhoun_123,864,81,1.99,727,1
300867000000,punky_monkey,63,1,3.25,40,1
130863000000,bubbyspitneck,506,33,3.99,332,1
200910000000,4sportcollectables,462,27,30.5,227,1
190817000000,scottd5742,183,54,14,87,0
130862000000,mikeyjmusc,1300,103,2,1091,1
290873000000,charlescurtis2003,486,22,1.99,317,1
251239000000,paytonplace,5,3,68.335,1,0
310658000000,great_cards_and_autographs,6672,66,0.99,6375,1
130885000000,bigben4043,125,121,4.99,1,0
380617000000,misterinksignatures,4453,142,9.99,3765,1
370785000000,misterinksignatures,4453,142,10.51,4265,1
261188000000,charitysignings,1045,108,14,223,0
151017000000,alsports1,128,6,9.99,8,0
230951000000,wsea306,474,68,14,15,0
200908000000,gomets1720,273,50,4.99,8,0
261188000000,mjniper,3,2,54.02,0,0
380597000000,misterinksignatures,4453,142,12.5,3420,1
380606000000,yanks1952,1028,59,29.33,919,1
330907000000,ticketsonline402,373,59,18.645,126,0
130872000000,mikeyjmusc,1300,103,2,4,0
171012000000,gamebreakersportss,916,900,110.51,0,0
121074000000,chasingmilo,72,17,114.62,16,0
160984000000,dcoleman41,59,34,25,9,0
271173000000,bisonnation,30,7,17.73,1,0
330891000000,ccassola,184,7,10.51,126,1
321084000000,clarksville9,736,66,199.99,412,1
121100000000,abigdenverbroncofan,2,2,47.5,0,0
251258000000,dmart1026,497,16,14.99,51,0
321101000000,stlbluesncards,456,21,25.99,352,1
271182000000,billp300,23,22,14,0,0
290872000000,baseballdiamonds,8,3,199.99,5,1
140956000000,twinsnut,25,7,34,16,1
221216000000,bostonblakely0609,5,1,17.73,0,0
321083000000,fighterjockimnot,192,9,19.99,170,1
150999000000,apollo1958,6,4,13.88,0,0
290878000000,charlescurtis2003,486,22,4.99,380,1
271165000000,jessy_01010,10,8,18.645,2,0
130876000000,martyesullivan,94,44,2.25,18,0
271174000000,terrysportscard,208,13,189,101,1
350746000000,charitysignings,1045,108,14,88,0
330891000000,ccassola,184,7,10.51,169,1
221191000000,coachskippoole,115,18,33.54,27,0
151025000000,chiefswill58,23,2,3.75,17,1
121086000000,ia2ca,1243,32,43.645,264,1
271186000000,eliteathleteschicago,365,14,59.99,10,1
350724000000,inkcasualty,1726,1252,0.8,94,0
261179000000,clbvjh1979,116,50,1.04,29,0
200903000000,randomtreasurez,392,3,0.99,251,1
370772000000,dave_collectibles,36,4,3.8,0,0
300870000000,gah76,419,164,1.04,100,0
281081000000,kytava,29,10,161.875,10,0
121099000000,ia2ca,1243,32,43.645,439,1
140937000000,apollo1958,6,4,13.88,0,0
281079000000,worldfamousbarbershop,29,2,9.99,9,0
221199000000,jock-o99,37,5,33.54,27,1
140960000000,lowspark,548,31,10.89,410,1
360641000000,mrwilsonscardshop,27,3,10.5,19,0
151033000000,ledgauges,7099,272,5.49,6789,1
330905000000,delo-city,322,14,5.25,259,1
140952000000,tony3434,143,11,1.65,91,1
290895000000,mpapz,1644,97,1.29,1193,1
310642000000,big3215,116,95,150.02,12,0
221210000000,sflayank,59,53,199.99,5,0
271162000000,douglas57,295,79,0.25,6,0
140954000000,lauralynn3,70,16,19.95,8,0
360638000000,smcomstore,5189,2542,16.5,1443,0
171010000000,kingb6455,10,3,40.995,2,0
121070000000,hop45,62,5,17.15,28,0
160980000000,jimig32,60,5,0.99,48,1
111019000000,gcogdill,302,8,2.99,294,1
171020000000,daves_dugout_26,194,1,10,62,0
121079000000,walterjones71,17,15,34.99,1,0
130886000000,ia2ca,1243,32,43.645,220,1
130886000000,ia2ca,1243,32,43.645,1185,1
221199000000,keyser-soze79,17,5,9.99,8,0
330886000000,drsports30,3601,172,97,1929,1
390558000000,rhcardinals,642,212,4.25,423,0
310648000000,bbcardscollectibles,886,74,56,514,1
221201000000,attacklife1,382,8,13.1,231,1
130870000000,seinfeldsports,392,89,8.745,104,0
130868000000,highendjordancollector,17,8,30.495,9,0
261177000000,storiebook10,8,2,7.495,4,0
181089000000,robcortez,1020,634,3.13,302,0
290895000000,adrigol,183,4,30.495,77,1
140961000000,romo99,687,24,7.26,522,1
290899000000,adrigol,183,4,40.995,68,1
261206000000,rconac0954,113,6,14.495,104,1
360608000000,great_cards_and_autographs,6672,66,0.99,2772,0
310647000000,great_cards_and_autographs,6672,66,0.99,928,0
330901000000,smcomstore,5189,2542,10.49,591,0
181118000000,jizz_munky,5,2,24.24,0,0
230960000000,franksa9,592,60,40.995,288,0
151007000000,ledgauges,7099,272,10.5,5932,1
300880000000,gah76,419,164,1.04,207,0
360617000000,kong82,405,17,12.5,216,0
251250000000,grsportsmem,1262,194,56,245,0
350748000000,hairmetalwhitey,1182,820,0.99,91,0
151022000000,americanmemorabilia,8612,190,10,6571,1
181121000000,sportsartist45,418,65,3.13,241,0
111049000000,alexgodinez2009,164,3,56,47,1
130873000000,ledgauges,7099,272,9.97,4378,1
151027000000,allkindsofcards,32,3,30.495,21,1
230964000000,smcomstore,5189,2542,10.49,360,0
221212000000,christophallen,133,84,3,8,0
300889000000,autograph-reference,1427,46,30.495,399,1
310627000000,bbcardscollectibles,886,74,56,711,1
310643000000,whwnasc,549,228,43.645,51,0
121075000000,bandk2hi15,104,6,161.875,72,1
380612000000,bcsportscards,2306,839,0.99,670,0
400453000000,bcsportscards,2306,839,24.24,580,0
330905000000,rochestersports,1638,1631,24.005,0,0
221212000000,elwoodpdowd101,46,3,34.99,23,1
300889000000,autograph-reference,1427,46,56,621,1
221214000000,rochestersports,1638,1631,43.88,5,0
390571000000,gmor7314,97,56,4.25,17,0
111045000000,barrymvp5,300,52,11.62,212,0
380611000000,misterinksignatures,4453,142,10.49,1051,0
190822000000,anderson61393,103,102,20.245,0,0
350777000000,the24phone,306,77,16.5,145,0
360643000000,kong82,405,17,12.5,180,0
321097000000,beckettandrew2010,69,37,10.775,10,0
370785000000,ineedajersey,160,10,9.99,77,0
321095000000,bobwil96qkm,181,14,20.245,116,1
261197000000,bmatty7570,204,8,30.495,140,1
360641000000,houseofcards13,335,3,40.995,200,1
151019000000,zuppanphilly,61,59,20.245,0,0
251265000000,nrc-collectibles,281,1,8.5,38,0
360623000000,slbcards,39,7,43.49,15,0
111043000000,autographmike,912,401,1.945,285,0
151032000000,sol0917,378,6,4.5,297,1
330903000000,al_castle,128,10,30.495,110,1
261197000000,eazc,54,42,10.775,6,0
170998000000,777legends,142,4,97,82,1
330876000000,smcomstore,5189,2542,16.5,601,0
271163000000,lexstar3,187,88,6.5,95,0
111019000000,bgolfer45,79,3,97,58,1
330880000000,serenity6241222,249,69,29.95,175,1
200903000000,p3eddyy,355,4,6.375,200,0
290872000000,nathjenn18,47,4,0.99,40,1
261188000000,bribucsbri,1392,590,14.89,592,0
221218000000,keyser-soze79,17,5,9.99,0,0
321113000000,dbc-ppc,103,1,35.99,44,1
370802000000,palmbeachautographs,916,36,12.5,28,0
360643000000,great_cards_and_autographs,6672,66,1.04,5078,1
151028000000,ledgauges,7099,272,10.5,6431,1
230963000000,203fabolous,375,62,6.375,60,0
380618000000,my09131970,5028,459,0.99,3749,1
151029000000,shoecitychampions,16,7,21.75,0,0
321107000000,sportsnutlikeyou,289,11,10.49,126,0
130893000000,seinfeldsports,392,89,8.745,65,0
151023000000,bobzeit,553,29,8,412,1
261204000000,goalpostsports,206,8,30.495,118,1
290905000000,innabop1985,13,4,56,1,0
151026000000,heathlxa428,390,8,0.8,201,0
130894000000,jamboys187ula,1122,28,0.99,965,1
330911000000,thebug23,1071,45,19.99,861,1
221194000000,gemscollectibles,232,43,10.49,21,0
230950000000,smcomstore,5189,2542,12.5,2462,0
380602000000,the_sports_page,5264,2913,1.58,1348,0
151003000000,harv914,2459,555,0.99,1821,0
330882000000,drsports30,3601,172,97,2094,1
290875000000,stlautodcards,248,211,10.775,29,0
350742000000,otisisdog,9,2,9.95,5,0
190812000000,acedixon1320,254,48,24.005,10,0
181124000000,rtstew1971,680,63,11.5,596,1
251240000000,mlbnhl1003,1320,152,3.13,1123,0
370802000000,palmbeachautographs,916,36,10,673,1
230958000000,auto-card-guy,325,143,6.5,48,0
200911000000,tfig27,10,5,161.875,0,0
281074000000,jones9201dd,195,127,7.495,3,0
360608000000,houseofcards13,335,3,30.495,188,1
130878000000,2596,43,5,12.5,7,0
321114000000,jlough18,66,8,3.25,53,0
300881000000,baseballrichard2006,132,79,10.775,20,0
130875000000,bluebigdog_dave,2,1,10.775,0,0
251258000000,eva825,39,5,4.005,4,0
380603000000,ksports1966,839,603,97,181,0
380605000000,yanks1952,1028,59,24.005,409,0
330895000000,rochestersports,1638,1631,43.88,0,0
151028000000,monique501514,94,26,10,35,0
121084000000,nicsnax224,28,15,40.995,11,0
230963000000,schwartzsportsmemorabilia,997,477,9.99,206,0
380623000000,bcsportscards,2306,839,7,874,0
200919000000,wannahaveacatch,15,15,10,0,0
261200000000,ivorywire559,87,6,30.495,34,1
330908000000,family_treasure,126,29,34.99,94,1
360613000000,kong82,405,17,12.5,200,0
321108000000,bobwil96qkm,181,14,20.245,120,1
300889000000,autograph-reference,1427,46,30.495,617,1
151028000000,ledgauges,7099,272,14.495,4258,0
171001000000,bearistasrus208,873,8,0.99,466,0
230961000000,3239steve,52,1,1.99,48,1
171001000000,nationals_fan,3632,1371,127.51,1786,0
300871000000,stlautodcards,248,211,7.39,24,0
130881000000,tuitionman,338,28,34.99,167,1
281071000000,signatures_of_the_hall,1847,482,9.38,383,0
330889000000,mikestrzelecki,106,19,7.39,2,0
310625000000,capitalcards-ny,939,196,6.03,557,0
380597000000,misterinksignatures,4453,142,8,4271,1
230947000000,leafsportsent93,18,6,137.505,2,0
281074000000,the-autographed-card,1017,29,1.515,299,0
271164000000,signatures_of_the_hall,1847,482,2.23,957,0
350742000000,billdanielssports,360,124,71,200,0
251230000000,bujumba,147,76,7.995,28,0
300877000000,gfk918,450,62,110,327,1
221201000000,thinkblue73,81,4,71,55,1
390571000000,bookmarx,234,15,71,171,1
350745000000,jcroft1980jwc,7,4,127.51,0,0
281092000000,signatures_of_the_hall,1847,482,9.38,156,0
230961000000,3239steve,52,1,1.99,34,1
360613000000,hitchiebear29,231,1,20.5,147,1
140931000000,joprondek,125,80,1.91,8,0
200907000000,grandmasboys18,31,10,71,12,0
130872000000,tuitionman,338,28,34.99,306,1
321087000000,kingjamesbgs,28,8,42.76,20,1
161015000000,lexten13,4,2,20.5,2,0
350732000000,mays-24,702,39,9.99,102,0
161014000000,kingdaddy59,181,4,40.895,155,1
161008000000,jihu11,142,13,2.12,75,0
330910000000,rochestersports,1638,1631,127.51,7,0
130894000000,frea1956,220,11,1.485,202,1
140938000000,tuitionman,338,28,34.99,287,1
281087000000,kelsl8,56,2,56,48,1
151013000000,glazeredge1,297,26,4.25,232,1
111058000000,orlandosportscards,2037,429,6.375,669,0
121092000000,ia2ca,1243,32,43.645,160,1
290872000000,0248hazel,79,20,10.775,48,0
370769000000,ahares,705,530,2,6,0
200920000000,tgmrgm,160,2,29.95,72,1
171009000000,burghardtamber321,42,4,0.99,11,0
151010000000,dknapp12223,14,6,161.875,7,0
140932000000,lauralynn3,70,16,19.95,22,0
271175000000,cockhead,106,7,0.99,84,1
121080000000,pbrbullridingfan,27,1,54.5,15,1
171028000000,attacklife1,382,8,13.1,28,0
350776000000,pastimeauction2009,1636,209,2.99,1382,0
370766000000,grannyjo,4,1,56,3,1
230938000000,smcomstore,5189,2542,16.5,380,0
330905000000,delo-city,322,14,30.495,268,1
330907000000,rochestersports,1638,1631,24.005,5,0
400419000000,hairmetalwhitey,1182,820,0.99,205,0
221191000000,rielp6784,48,10,0.99,23,0
121070000000,asb1864,91,22,10.775,22,0
151025000000,ledgauges,7099,272,9.97,5515,1
130867000000,ineedajersey,160,10,9.99,12,0
111030000000,dbmoney01,11,4,30.495,7,1
190816000000,whitebuffalo93,628,625,3.25,0,0
360619000000,aprudom,7,1,50.25,3,0
151008000000,lerose4112,621,477,1.04,79,0
221207000000,rochestersports,1638,1631,43.88,6,0
111050000000,sports_card_heroes_laurel,536,184,7.26,138,0
251238000000,mlbnhl1003,1320,152,161.875,381,0
230954000000,timpage,705,176,30.495,393,0
310634000000,clbvjh1979,116,50,1.04,3,0
360613000000,mendoza215,371,213,43.645,54,0
121092000000,samssportscardmania,168,42,40.995,113,1
390573000000,rhcardinals,642,212,4.25,283,0
290899000000,adrigol,183,4,30.495,71,1
230952000000,pastimeauction,414,304,5.32,65,0
161000000000,kingdaddy59,181,4,11,99,0
230964000000,dasp2003,73,26,56,5,0
321113000000,dbc-ppc,103,1,29.95,64,1
370790000000,gypsyhenry,1156,614,0.99,343,0
161012000000,boisefan73,13,4,20.245,2,0
321111000000,rochestersports,1638,1631,43.88,3,0
271194000000,hockeylys99,1413,68,2.55,344,0
160983000000,legendsr4ever,738,198,4.25,20,0
290873000000,adrigol,183,4,30.495,50,1
251241000000,ksaul82096,31,5,24.99,17,0
281074000000,deadeds8210,2149,56,0.99,1354,1
161005000000,kingdaddy59,181,4,11,126,1
360633000000,intlstars,398,156,8.5,2,0
200913000000,cagle454,108,46,9.99,5,0
261204000000,goalpostsports,206,8,24.005,171,1
330878000000,drsports30,3601,172,97,2437,1
300889000000,autograph-reference,1427,46,40.995,1201,1
380621000000,peacock7834,3798,688,0.89,1532,0
181119000000,rtstew1971,680,63,11.5,582,1
330894000000,al_castle,128,10,30.495,3,1
130873000000,ledgauges,7099,272,2.24,724,0
171003000000,bgolfer45,79,3,97,21,1
380616000000,cardpro332,172,22,50.25,150,1
261188000000,authentic-memories,217,131,9.99,11,0
251244000000,ivorywire559,87,6,30.495,21,1
321088000000,kcfan63,3,2,24.005,0,0
330882000000,delo-city,322,14,24.24,258,1
380586000000,misterinksignatures,4453,142,9.99,2745,1
121073000000,erok-2008,40,13,5,23,0
261180000000,ray050581,62,60,11,0,0
251264000000,bbcardscollectibles,886,74,56,453,1
400465000000,eddie.826,92,73,43.645,18,0
151028000000,sol0917,378,6,4.5,60,0
370795000000,gypsyhenry,1156,614,3.81,332,0
181094000000,i8voodoo,33,33,45.26,0,0
380618000000,my09131970,5028,459,0.99,4233,1
310639000000,whwnasc,549,228,43.645,65,0
130876000000,ia2ca,1243,32,43.645,696,1
230966000000,hockeybobst.louis,115,12,13.47,89,0
230964000000,daveplbg7c5e,177,116,8.49,56,0
221198000000,fieldofdreamsfan43,19,10,9.51,2,0
111054000000,marklcollectibles,58,39,42.76,12,0
360641000000,702jp1234,130,15,2.255,32,0
181127000000,rksportspromotions,1137,3,9.99,983,1
151021000000,harv914,2459,555,7.99,1136,0
130863000000,gardog99,84,26,14.99,29,0
171002000000,thegensurg25,56,3,20.5,42,1
251239000000,redambition,12,12,127.51,0,0
221197000000,thinkblue73,81,4,71,53,1
